step,ep,score(50),best,loss,eps
518000,3278,2.18,33,0.5909680829429999,0.01
520000,3283,2.52,33,1.0717297498555853,0.01
522000,3288,2.74,33,0.8845930025074631,0.01
524000,3291,2.96,33,0.664429454728961,0.01
526000,3294,3.18,33,0.7996706674993038,0.01
528000,3298,3.32,33,0.7335784232383594,0.01
530000,3301,3.38,33,0.6946731246635318,0.01
532000,3303,3.74,33,0.7547345802094787,0.01
534000,3308,3.94,33,0.6370462073106319,0.01
536000,3310,4.12,33,0.6840700074937195,0.01
538000,3315,4.0,33,0.7155498530808836,0.01
540000,3321,3.78,33,0.5760508962813765,0.01
542000,3327,3.72,33,0.5317731915228069,0.01
544000,3330,3.48,33,0.5607886942289769,0.01
546000,3331,3.78,33,0.6590488789603114,0.01
548000,3336,3.96,33,0.9488688136637211,0.01
550000,3340,3.8,33,0.4290466664265841,0.01
552000,3345,3.44,33,0.5758099877554923,0.01
554000,3347,3.74,33,0.3965731109725311,0.01
556000,3352,3.38,33,0.6449822788871825,0.01
558000,3359,3.18,33,0.5517078473325818,0.01
560000,3367,2.82,33,0.573225867524743,0.01
562000,3374,2.76,33,0.48468892485369,0.01
564000,3381,2.4,33,0.5297972059715539,0.01
566000,3389,2.02,33,0.6764326719939708,0.01
568000,3391,2.24,33,0.7979809791129082,0.01
570000,3394,2.18,33,0.704516848968342,0.01
572000,3401,2.1,33,0.7306431770138443,0.01
574000,3404,2.04,33,0.5813273904472589,0.01
576000,3409,2.32,33,0.5787473357375711,0.01
578000,3412,2.46,33,0.667935383785516,0.01
580000,3420,2.56,33,0.36480787754058835,0.01
582000,3422,2.72,33,0.7136029636114836,0.01
584000,3427,2.84,33,0.7320615568570793,0.01
586000,3429,3.1,33,0.67342679573223,0.01
588000,3436,3.2,33,0.6409068346116692,0.01
590000,3436,3.2,33,0.459446814134717,0.01
592000,3439,3.9,33,0.7090939081087708,0.01
594000,3443,3.68,33,0.6368028419930488,0.01
596000,3450,3.46,33,0.7813093131221831,0.01
598000,3453,3.38,33,0.658006879799068,0.01
600000,3458,3.4,33,0.5935643062228337,0.01
602000,3462,3.42,33,0.3081632227264345,0.01
604000,3467,3.54,33,0.7219909180188552,0.01
606000,3469,3.72,33,0.5068415747769177,0.01
608000,3473,3.58,33,0.5379900090768933,0.01
610000,3477,3.76,33,0.6072064172755927,0.01
612000,3478,3.68,33,0.5574773710034787,0.01
614000,3480,3.92,33,0.3442480251006782,0.01
616000,3482,4.06,33,0.6145028036646545,0.01
618000,3484,4.42,33,0.4577821205928922,0.01
620000,3489,3.98,33,0.5734392848657444,0.01
622000,3491,4.02,33,0.7235320662986487,0.01
624000,3491,4.02,33,0.5469602964632213,0.01
626000,3493,4.64,37,0.7078949106857181,0.01
628000,3494,5.06,37,0.4500973150506616,0.01
630000,3496,5.22,37,0.7301818480715155,0.01
632000,3500,5.5,37,0.46459114031866194,0.01
634000,3503,5.74,37,0.5658586610015481,0.01
636000,3508,5.6,37,0.5507780498173088,0.01
638000,3511,5.72,37,0.5518543309252709,0.01
640000,3516,5.52,37,0.4757265430875123,0.01
642000,3522,5.36,37,0.5729811166785658,0.01
644000,3525,5.28,37,0.6335980473272502,0.01
646000,3525,5.28,37,0.5797001579962671,0.01
648000,3527,5.84,37,0.37947809098288415,0.01
650000,3530,5.52,37,0.32717133322265,0.01
652000,3532,5.64,37,0.45438203824684026,0.01
654000,3533,5.7,37,0.6279576469911262,0.01
656000,3537,5.86,37,0.4568816406512633,0.01
658000,3539,5.94,37,0.6514016343420371,0.01
660000,3543,5.5,37,0.34904957031831146,0.01
662000,3543,5.5,37,0.44857867537532004,0.01
664000,3545,5.42,37,0.5357314526569098,0.01
666000,3547,5.58,37,0.44606586954090743,0.01
668000,3548,5.84,37,0.4498653081431985,0.01
670000,3551,5.5,37,0.36465102513786407,0.01
672000,3554,5.84,37,0.5425759732257575,0.01
674000,3562,5.58,37,0.8477662263996899,0.01
676000,3570,5.34,37,0.50068472111132,0.01
678000,3574,5.38,37,0.5240479765692726,0.01
680000,3580,4.52,37,0.7297090960294008,0.01
682000,3582,4.58,37,0.6801698276819661,0.01
684000,3586,4.08,37,0.36529542176052926,0.01
686000,3593,3.64,37,0.7095126166939736,0.01
688000,3595,3.1,37,0.7250779606960713,0.01
690000,3598,2.96,37,0.41481516712810845,0.01
