step,ep,score(50),best,loss,eps
700000,3165,8.52,55,0.07949767214828171,0.01
702000,3168,8.56,55,0.0777869082527468,0.01
704000,3168,8.56,55,0.09199519468937069,0.01
706000,3169,9.06,55,0.08002745903970208,0.01
708000,3171,9.36,55,0.0645650949049741,0.01
710000,3171,9.36,55,0.07131739536998793,0.01
712000,3172,10.04,55,0.11452909336891025,0.01
714000,3173,10.1,55,0.06883345374313649,0.01
716000,3176,10.28,55,0.08188396868878044,0.01
718000,3176,10.28,55,0.05966050131013617,0.01
720000,3177,10.74,55,0.0706955368956551,0.01
722000,3178,10.96,55,0.06442403849912808,0.01
724000,3179,11.04,55,0.0737984276516363,0.01
726000,3184,10.62,55,0.06938772307010367,0.01
728000,3186,9.88,55,0.06543809940107166,0.01
730000,3188,9.54,55,0.06549572204705328,0.01
732000,3191,9.6,55,0.07337201387621463,0.01
734000,3195,9.48,55,0.0505575814913027,0.01
736000,3197,9.24,55,0.055130879769567404,0.01
738000,3199,8.88,55,0.05349004130344838,0.01
740000,3203,8.86,55,0.059282983097946274,0.01
742000,3207,8.28,55,0.0638750738336239,0.01
744000,3214,7.52,55,0.08384740274632349,0.01
746000,3215,7.54,55,0.07488821448408998,0.01
748000,3219,7.04,55,0.06776551933842712,0.01
750000,3224,5.6,55,0.08418308487976901,0.01
752000,3229,4.4,55,0.08872254606918432,0.01
754000,3231,4.3,55,0.07973932123859413,0.01
756000,3235,4.38,55,0.09524185420945287,0.01
758000,3237,4.4,55,0.11625384544837289,0.01
760000,3240,4.26,55,0.09581098939524964,0.01
762000,3246,3.84,55,0.09319355631596409,0.01
764000,3250,3.74,55,0.1126331978244707,0.01
766000,3257,3.36,55,0.132940810341388,0.01
768000,3259,3.64,55,0.1076787482877262,0.01
770000,3259,3.64,55,0.10696534648770467,0.01
772000,3262,4.22,55,0.12219546354841442,0.01
774000,3264,4.56,55,0.12640484190313145,0.01
776000,3270,4.06,55,0.1227073044446297,0.01
778000,3271,4.02,55,0.11696229522582144,0.01
780000,3276,4.46,55,0.11007822203449905,0.01
782000,3277,4.58,55,0.12652769329724833,0.01
784000,3281,4.6,55,0.12093136185081675,0.01
786000,3285,4.52,55,0.10235774578526616,0.01
788000,3286,4.38,55,0.11875875226105563,0.01
790000,3288,4.68,55,0.1207589300815016,0.01
792000,3290,4.9,55,0.12172811154974625,0.01
794000,3291,4.98,55,0.09542866360163316,0.01
796000,3295,5.32,55,0.08049128575483337,0.01
798000,3297,5.48,55,0.0991548603004776,0.01
800000,3301,5.52,55,0.09260937237879262,0.01
802000,3303,5.9,55,0.10786591314710677,0.01
804000,3305,5.9,55,0.10721613404108211,0.01
806000,3310,5.42,55,0.12780958390794694,0.01
808000,3310,5.42,55,0.10193427213234826,0.01
810000,3312,5.86,55,0.11861968056065962,0.01
812000,3313,6.3,55,0.1082062186440453,0.01
814000,3315,6.16,55,0.10767143324948847,0.01
816000,3317,6.62,55,0.09260468025226146,0.01
818000,3320,6.5,55,0.11449964140541852,0.01
820000,3323,6.38,55,0.10393223478458821,0.01
822000,3326,6.66,55,0.09101966744521633,0.01
824000,3329,6.5,55,0.0982757488428615,0.01
826000,3334,6.48,55,0.10101188352098689,0.01
828000,3338,5.94,55,0.11029760524746962,0.01
830000,3340,5.88,55,0.1115784125798382,0.01
832000,3343,5.54,55,0.09919551723869517,0.01
834000,3345,5.74,55,0.12043880282901227,0.01
836000,3348,5.78,55,0.10851383772562258,0.01
838000,3353,5.54,55,0.11645277865929529,0.01
840000,3354,5.68,55,0.11845800874987616,0.01
842000,3355,6.04,55,0.11646947496803478,0.01
844000,3359,6.1,55,0.09111863293685019,0.01
846000,3361,5.86,55,0.11468885311391204,0.01
848000,3364,5.3,55,0.10812168652191759,0.01
850000,3369,5.02,55,0.11585045881103724,0.01
852000,3377,4.4,55,0.08631245816592127,0.01
854000,3380,4.06,55,0.09274568572756835,0.01
856000,3380,4.06,55,0.08876586574595421,0.01
858000,3380,4.06,55,0.07686424504208844,0.01
860000,3382,5.18,56,0.1018903329456225,0.01
862000,3387,5.44,56,0.11678453841945156,0.01
864000,3390,5.26,56,0.11498589475639165,0.01
866000,3393,5.3,56,0.11637866505887359,0.01
868000,3398,4.88,56,0.08552691103890538,0.01
870000,3398,4.88,56,0.09804063215851784,0.01
872000,3402,5.28,56,0.08446846369217383,0.01
874000,3404,5.3,56,0.09390777563443407,0.01
876000,3406,5.08,56,0.10098468129523099,0.01
878000,3408,5.04,56,0.0828653874178417,0.01
880000,3412,5.06,56,0.06766999756451696,0.01
882000,3414,5.36,56,0.08209298087633216,0.01
884000,3416,5.42,56,0.08225379583775067,0.01
886000,3420,5.6,56,0.08382866990170441,0.01
888000,3426,5.58,56,0.09093123180326074,0.01
890000,3430,5.86,56,0.09478442068910226,0.01
892000,3431,4.8,56,0.1011331855453318,0.01
894000,3432,5.28,56,0.08758663625572809,0.01
896000,3432,5.28,56,0.09460568341659382,0.01
898000,3434,5.86,56,0.0857490817294456,0.01
900000,3437,6.08,56,0.09641085577895865,0.01
902000,3440,6.02,56,0.0860478840279393,0.01
904000,3444,5.82,56,0.08084271424158943,0.01
906000,3445,6.26,56,0.08331247668014839,0.01
908000,3446,6.34,56,0.10949198012240231,0.01
910000,3451,6.02,56,0.07829278868157416,0.01
912000,3453,6.16,56,0.07332520687370561,0.01
914000,3454,6.2,56,0.0849246100790333,0.01
916000,3458,6.38,56,0.0652220819122158,0.01
918000,3465,5.34,56,0.07992241391679272,0.01
920000,3468,5.46,56,0.08067547693615779,0.01
922000,3473,5.4,56,0.09349583704723045,0.01
924000,3479,5.46,56,0.0738426686450839,0.01
926000,3481,5.44,56,0.07598306244937703,0.01
928000,3482,5.08,56,0.0799832400889136,0.01
930000,3485,4.78,56,0.06812077864946332,0.01
932000,3490,4.52,56,0.0816940697352402,0.01
934000,3494,4.64,56,0.08912483632331714,0.01
936000,3495,4.22,56,0.0945998732210137,0.01
938000,3502,3.82,56,0.08265711886575446,0.01
940000,3506,3.48,56,0.09265931504080072,0.01
942000,3512,3.5,56,0.07880323709454387,0.01
944000,3522,3.08,56,0.11617170141078531,0.01
946000,3532,2.5,56,0.08720717874821275,0.01
948000,3541,1.74,56,0.08974116901517845,0.01
950000,3547,1.3,56,0.08763506048941054,0.01
952000,3554,1.2,56,0.09547331236535683,0.01
954000,3563,1.12,56,0.09924994390457868,0.01
956000,3568,1.28,56,0.12367143778130413,0.01
958000,3573,1.52,56,0.09223149381577969,0.01
960000,3578,1.6,56,0.11218757487367839,0.01
962000,3580,1.92,56,0.12000886372057722,0.01
964000,3585,2.16,56,0.10739897741237656,0.01
966000,3588,2.16,56,0.09721342353965155,0.01
968000,3592,2.52,56,0.09378467957023531,0.01
970000,3598,2.54,56,0.11375603814260103,0.01
972000,3598,2.54,56,0.08721341867465526,0.01
974000,3601,3.06,56,0.09250256212428212,0.01
976000,3606,3.2,56,0.07871463870396837,0.01
978000,3606,3.2,56,0.09200323763070628,0.01
980000,3609,3.72,56,0.10256743486155756,0.01
982000,3610,4.14,56,0.08794688952853903,0.01
984000,3611,4.26,56,0.0912200459302403,0.01
986000,3612,4.64,56,0.07864499130053446,0.01
988000,3614,5.12,56,0.0804921877826564,0.01
990000,3617,5.36,56,0.07322236091131344,0.01
992000,3621,5.44,56,0.07054927597055212,0.01
994000,3627,5.3,56,0.07615628437837586,0.01
996000,3630,5.2,56,0.06884011697256938,0.01
998000,3637,5.0,56,0.07365872763213702,0.01
1000000,3642,4.84,56,0.07639396881684661,0.01
